ccusto_duplicata,id_fornecedor,documento,parcela,valor_orig,valor_a_pagar,data_emissao,data_movimento,data_pgto,observacao,doc_origem
4.04.34,10.0,SAL043418_01,4.0,-9301.595,-9301.595,2018-04-05,2018-04-05,2018-04-20 00:00:00,,CTAS_PAGAR
4.04.34,10.0,SAL043418_02,4.0,-17274.3907,-17274.3907,2018-04-20,2018-04-20,2018-05-05 00:00:00,,CTAS_PAGAR
4.04.34,10.0,SAL043418_01,5.0,-9301.595,-9301.595,2018-05-05,2018-05-05,2018-05-20 00:00:00,,CTAS_PAGAR
4.04.34,10.0,SAL043418_02,5.0,-17274.3907,-17274.3907,2018-05-21,2018-05-21,2018-06-05 00:00:00,,CTAS_PAGAR
4.04.34,10.0,SAL043418_01,6.0,-9301.595,-9301.595,2018-06-05,2018-06-05,2018-06-20 00:00:00,,CTAS_PAGAR
4.04.34,10.0,SAL043418_02,6.0,-17274.3907,-17274.3907,2018-06-20,2018-06-20,2018-07-05 00:00:00,,CTAS_PAGAR
4.04.34,10.0,SAL043418_01,7.0,-9301.595,-9301.595,2018-07-05,2018-07-05,2018-07-20 00:00:00,,CTAS_PAGAR
4.04.34,10.0,SAL043418_02,7.0,-17274.3907,-17274.3907,2018-07-21,2018-07-21,2018-08-05 00:00:00,,CTAS_PAGAR
4.04.34,10.0,SAL043418_01,8.0,-9301.595,-9301.595,2018-08-05,2018-08-05,2018-08-20 00:00:00,,CTAS_PAGAR
4.04.34,10.0,SAL043418_02,8.0,-17274.3907,-17274.3907,2018-08-21,2018-08-21,2018-09-05 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_01,2.0,-7604.0163,-7604.0163,2017-02-05,2017-02-05,2017-02-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_02,2.0,-14121.7446,-14121.7446,2017-02-18,2017-02-18,2017-03-05 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_01,3.0,-7508.1172,-7508.1172,2017-03-05,2017-03-05,2017-03-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_02,3.0,-13943.6463,-13943.6463,2017-03-21,2017-03-21,2017-04-05 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_01,4.0,-7823.8498,-7823.8498,2017-04-05,2017-04-05,2017-04-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_02,4.0,-14530.0068,-14530.0068,2017-04-20,2017-04-20,2017-05-05 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_01,5.0,-7702.7739,-7702.7739,2017-05-05,2017-05-05,2017-05-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_02,5.0,-14305.1516,-14305.1516,2017-05-21,2017-05-21,2017-06-05 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_01,6.0,-8032.0966,-8032.0966,2017-06-05,2017-06-05,2017-06-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_02,6.0,-14916.7509,-14916.7509,2017-06-20,2017-06-20,2017-07-05 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_01,7.0,-7200.6668,-7200.6668,2017-07-05,2017-07-05,2017-07-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_02,7.0,-13372.6669,-13372.6669,2017-07-21,2017-07-21,2017-08-05 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_01,8.0,-7579.9755,-7579.9755,2017-08-05,2017-08-05,2017-08-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_02,8.0,-14077.0973,-14077.0973,2017-08-21,2017-08-21,2017-09-05 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_01,9.0,-7520.3979,-7520.3979,2017-09-05,2017-09-05,2017-09-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_02,9.0,-13966.4533,-13966.4533,2017-09-20,2017-09-20,2017-10-05 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_01,10.0,-11777.5524,-11777.5524,2017-10-05,2017-10-05,2017-10-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_02,10.0,-21872.5974,-21872.5974,2017-10-21,2017-10-21,2017-11-05 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_01,11.0,-8724.8459,-8724.8459,2017-11-05,2017-11-05,2017-11-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_02,11.0,-16203.2853,-16203.2853,2017-11-20,2017-11-20,2017-12-05 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_01,12.0,-10991.8695,-10991.8695,2017-12-05,2017-12-05,2017-12-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_02,12.0,-20413.4719,-20413.4719,2017-12-21,2017-12-21,2018-01-05 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043617_03,12.0,-15656.5337,-15656.5337,2017-12-20,2017-12-20,2017-12-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043618_01,1.0,-14091.0236,-14091.0236,2018-01-05,2018-01-05,2018-01-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043618_02,1.0,-26169.0438,-26169.0438,2018-01-21,2018-01-21,2018-02-05 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043618_01,2.0,-13904.5215,-13904.5215,2018-02-05,2018-02-05,2018-02-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043618_02,2.0,-25822.6827,-25822.6827,2018-02-20,2018-02-20,2018-03-07 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043618_01,3.0,-10539.3327,-10539.3327,2018-03-05,2018-03-05,2018-03-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043618_02,3.0,-19573.0464,-19573.0464,2018-03-21,2018-03-21,2018-04-05 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043618_01,4.0,-10041.8865,-10041.8865,2018-04-05,2018-04-05,2018-04-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043618_02,4.0,-18649.2179,-18649.2179,2018-04-20,2018-04-20,2018-05-05 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043618_01,5.0,-9512.0212,-9512.0212,2018-05-05,2018-05-05,2018-05-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043618_02,5.0,-17665.1823,-17665.1823,2018-05-21,2018-05-21,2018-06-05 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043618_01,6.0,-9922.5876,-9922.5876,2018-06-05,2018-06-05,2018-06-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043618_02,6.0,-18427.6627,-18427.6627,2018-06-20,2018-06-20,2018-07-05 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043618_01,7.0,-8989.1357,-8989.1357,2018-07-05,2018-07-05,2018-07-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043618_02,7.0,-16694.1092,-16694.1092,2018-07-21,2018-07-21,2018-08-05 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043618_01,8.0,-9561.1322,-9561.1322,2018-08-05,2018-08-05,2018-08-20 00:00:00,,CTAS_PAGAR
4.04.36,10.0,SAL043618_02,8.0,-17756.3883,-17756.3883,2018-08-21,2018-08-21,2018-09-05 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_01,2.0,-3048.5947,-3048.5947,2017-02-05,2017-02-05,2017-02-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_02,2.0,-5661.6759,-5661.6759,2017-02-18,2017-02-18,2017-03-05 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_01,3.0,-3048.5947,-3048.5947,2017-03-05,2017-03-05,2017-03-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_02,3.0,-5661.6759,-5661.6759,2017-03-21,2017-03-21,2017-04-05 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_01,4.0,-3048.5947,-3048.5947,2017-04-05,2017-04-05,2017-04-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_02,4.0,-5661.6759,-5661.6759,2017-04-20,2017-04-20,2017-05-05 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_01,5.0,-3048.5947,-3048.5947,2017-05-05,2017-05-05,2017-05-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_02,5.0,-5661.6759,-5661.6759,2017-05-21,2017-05-21,2017-06-05 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_01,6.0,-3048.5947,-3048.5947,2017-06-05,2017-06-05,2017-06-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_02,6.0,-5661.6759,-5661.6759,2017-06-20,2017-06-20,2017-07-05 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_01,7.0,-3048.5947,-3048.5947,2017-07-05,2017-07-05,2017-07-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_02,7.0,-5661.6759,-5661.6759,2017-07-21,2017-07-21,2017-08-05 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_01,8.0,-3048.5947,-3048.5947,2017-08-05,2017-08-05,2017-08-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_02,8.0,-5661.6759,-5661.6759,2017-08-21,2017-08-21,2017-09-05 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_01,9.0,-3048.5947,-3048.5947,2017-09-05,2017-09-05,2017-09-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_02,9.0,-5661.6759,-5661.6759,2017-09-20,2017-09-20,2017-10-05 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_01,10.0,-3048.5947,-3048.5947,2017-10-05,2017-10-05,2017-10-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_02,10.0,-5661.6759,-5661.6759,2017-10-21,2017-10-21,2017-11-05 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_01,11.0,-3048.5947,-3048.5947,2017-11-05,2017-11-05,2017-11-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_02,11.0,-5661.6759,-5661.6759,2017-11-20,2017-11-20,2017-12-05 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_01,12.0,-3048.5947,-3048.5947,2017-12-05,2017-12-05,2017-12-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_02,12.0,-5661.6759,-5661.6759,2017-12-21,2017-12-21,2018-01-05 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044017_03,12.0,-5721.2725,-5721.2725,2017-12-20,2017-12-20,2017-12-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044018_01,1.0,-3048.5947,-3048.5947,2018-01-05,2018-01-05,2018-01-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044018_02,1.0,-5661.6759,-5661.6759,2018-01-21,2018-01-21,2018-02-05 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044018_01,2.0,-3048.5947,-3048.5947,2018-02-05,2018-02-05,2018-02-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044018_02,2.0,-5661.6759,-5661.6759,2018-02-20,2018-02-20,2018-03-07 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044018_01,3.0,-3048.5947,-3048.5947,2018-03-05,2018-03-05,2018-03-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044018_02,3.0,-5661.6759,-5661.6759,2018-03-21,2018-03-21,2018-04-05 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044018_01,4.0,-3048.5947,-3048.5947,2018-04-05,2018-04-05,2018-04-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044018_02,4.0,-5661.6759,-5661.6759,2018-04-20,2018-04-20,2018-05-05 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044018_01,5.0,-3048.5947,-3048.5947,2018-05-05,2018-05-05,2018-05-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044018_02,5.0,-5661.6759,-5661.6759,2018-05-21,2018-05-21,2018-06-05 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044018_01,6.0,-3048.5947,-3048.5947,2018-06-05,2018-06-05,2018-06-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044018_02,6.0,-5661.6759,-5661.6759,2018-06-20,2018-06-20,2018-07-05 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044018_01,7.0,-3048.5947,-3048.5947,2018-07-05,2018-07-05,2018-07-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044018_02,7.0,-5661.6759,-5661.6759,2018-07-21,2018-07-21,2018-08-05 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044018_01,8.0,-3048.5947,-3048.5947,2018-08-05,2018-08-05,2018-08-20 00:00:00,,CTAS_PAGAR
4.04.40,10.0,SAL044018_02,8.0,-5661.6759,-5661.6759,2018-08-21,2018-08-21,2018-09-05 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_01,2.0,-3048.5947,-3048.5947,2017-02-05,2017-02-05,2017-02-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_02,2.0,-5661.6759,-5661.6759,2017-02-18,2017-02-18,2017-03-05 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_01,3.0,-3048.5947,-3048.5947,2017-03-05,2017-03-05,2017-03-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_02,3.0,-5661.6759,-5661.6759,2017-03-21,2017-03-21,2017-04-05 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_01,4.0,-3048.5947,-3048.5947,2017-04-05,2017-04-05,2017-04-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_02,4.0,-5661.6759,-5661.6759,2017-04-20,2017-04-20,2017-05-05 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_01,5.0,-3048.5947,-3048.5947,2017-05-05,2017-05-05,2017-05-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_02,5.0,-5661.6759,-5661.6759,2017-05-21,2017-05-21,2017-06-05 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_01,6.0,-3048.5947,-3048.5947,2017-06-05,2017-06-05,2017-06-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_02,6.0,-5661.6759,-5661.6759,2017-06-20,2017-06-20,2017-07-05 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_01,7.0,-3048.5947,-3048.5947,2017-07-05,2017-07-05,2017-07-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_02,7.0,-5661.6759,-5661.6759,2017-07-21,2017-07-21,2017-08-05 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_01,8.0,-3048.5947,-3048.5947,2017-08-05,2017-08-05,2017-08-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_02,8.0,-5661.6759,-5661.6759,2017-08-21,2017-08-21,2017-09-05 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_01,9.0,-3048.5947,-3048.5947,2017-09-05,2017-09-05,2017-09-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_02,9.0,-5661.6759,-5661.6759,2017-09-20,2017-09-20,2017-10-05 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_01,10.0,-3048.5947,-3048.5947,2017-10-05,2017-10-05,2017-10-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_02,10.0,-5661.6759,-5661.6759,2017-10-21,2017-10-21,2017-11-05 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_01,11.0,-3048.5947,-3048.5947,2017-11-05,2017-11-05,2017-11-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_02,11.0,-5661.6759,-5661.6759,2017-11-20,2017-11-20,2017-12-05 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_01,12.0,-3048.5947,-3048.5947,2017-12-05,2017-12-05,2017-12-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_02,12.0,-5661.6759,-5661.6759,2017-12-21,2017-12-21,2018-01-05 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044217_03,12.0,-5721.2725,-5721.2725,2017-12-20,2017-12-20,2017-12-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044218_01,1.0,-3048.5947,-3048.5947,2018-01-05,2018-01-05,2018-01-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044218_02,1.0,-5661.6759,-5661.6759,2018-01-21,2018-01-21,2018-02-05 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044218_01,2.0,-3048.5947,-3048.5947,2018-02-05,2018-02-05,2018-02-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044218_02,2.0,-5661.6759,-5661.6759,2018-02-20,2018-02-20,2018-03-07 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044218_01,3.0,-3048.5947,-3048.5947,2018-03-05,2018-03-05,2018-03-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044218_02,3.0,-5661.6759,-5661.6759,2018-03-21,2018-03-21,2018-04-05 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044218_01,4.0,-3048.5947,-3048.5947,2018-04-05,2018-04-05,2018-04-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044218_02,4.0,-5661.6759,-5661.6759,2018-04-20,2018-04-20,2018-05-05 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044218_01,5.0,-3048.5947,-3048.5947,2018-05-05,2018-05-05,2018-05-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044218_02,5.0,-5661.6759,-5661.6759,2018-05-21,2018-05-21,2018-06-05 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044218_01,6.0,-3048.5947,-3048.5947,2018-06-05,2018-06-05,2018-06-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044218_02,6.0,-5661.6759,-5661.6759,2018-06-20,2018-06-20,2018-07-05 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044218_01,7.0,-3048.5947,-3048.5947,2018-07-05,2018-07-05,2018-07-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044218_02,7.0,-5661.6759,-5661.6759,2018-07-21,2018-07-21,2018-08-05 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044218_01,8.0,-3048.5947,-3048.5947,2018-08-05,2018-08-05,2018-08-20 00:00:00,,CTAS_PAGAR
4.04.42,10.0,SAL044218_02,8.0,-5661.6759,-5661.6759,2018-08-21,2018-08-21,2018-09-05 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_01,2.0,-3990.0,-3990.0,2017-02-05,2017-02-05,2017-02-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_02,2.0,-7410.0,-7410.0,2017-02-18,2017-02-18,2017-03-05 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_01,3.0,-3990.0,-3990.0,2017-03-05,2017-03-05,2017-03-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_02,3.0,-7410.0,-7410.0,2017-03-21,2017-03-21,2017-04-05 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_01,4.0,-3990.0,-3990.0,2017-04-05,2017-04-05,2017-04-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_02,4.0,-7410.0,-7410.0,2017-04-20,2017-04-20,2017-05-05 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_01,5.0,-3990.0,-3990.0,2017-05-05,2017-05-05,2017-05-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_02,5.0,-7410.0,-7410.0,2017-05-21,2017-05-21,2017-06-05 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_01,6.0,-3990.0,-3990.0,2017-06-05,2017-06-05,2017-06-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_02,6.0,-7410.0,-7410.0,2017-06-20,2017-06-20,2017-07-05 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_01,7.0,-3990.0,-3990.0,2017-07-05,2017-07-05,2017-07-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_02,7.0,-7410.0,-7410.0,2017-07-21,2017-07-21,2017-08-05 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_01,8.0,-4389.0,-4389.0,2017-08-05,2017-08-05,2017-08-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_02,8.0,-8151.0,-8151.0,2017-08-21,2017-08-21,2017-09-05 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_01,9.0,-4389.0,-4389.0,2017-09-05,2017-09-05,2017-09-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_02,9.0,-8151.0,-8151.0,2017-09-20,2017-09-20,2017-10-05 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_01,10.0,-4389.0,-4389.0,2017-10-05,2017-10-05,2017-10-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_02,10.0,-8151.0,-8151.0,2017-10-21,2017-10-21,2017-11-05 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_01,11.0,-4389.0,-4389.0,2017-11-05,2017-11-05,2017-11-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_02,11.0,-8151.0,-8151.0,2017-11-20,2017-11-20,2017-12-05 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_01,12.0,-4389.0,-4389.0,2017-12-05,2017-12-05,2017-12-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_02,12.0,-8151.0,-8151.0,2017-12-21,2017-12-21,2018-01-05 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046217_03,12.0,-7488.0,-7488.0,2017-12-20,2017-12-20,2017-12-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046218_01,1.0,-4389.0,-4389.0,2018-01-05,2018-01-05,2018-01-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046218_02,1.0,-8151.0,-8151.0,2018-01-21,2018-01-21,2018-02-05 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046218_01,2.0,-4389.0,-4389.0,2018-02-05,2018-02-05,2018-02-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046218_02,2.0,-8151.0,-8151.0,2018-02-20,2018-02-20,2018-03-07 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046218_01,3.0,-4389.0,-4389.0,2018-03-05,2018-03-05,2018-03-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046218_02,3.0,-8151.0,-8151.0,2018-03-21,2018-03-21,2018-04-05 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046218_01,4.0,-4389.0,-4389.0,2018-04-05,2018-04-05,2018-04-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046218_02,4.0,-8151.0,-8151.0,2018-04-20,2018-04-20,2018-05-05 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046218_01,5.0,-4389.0,-4389.0,2018-05-05,2018-05-05,2018-05-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046218_02,5.0,-8151.0,-8151.0,2018-05-21,2018-05-21,2018-06-05 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046218_01,6.0,-4389.0,-4389.0,2018-06-05,2018-06-05,2018-06-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046218_02,6.0,-8151.0,-8151.0,2018-06-20,2018-06-20,2018-07-05 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046218_01,7.0,-4389.0,-4389.0,2018-07-05,2018-07-05,2018-07-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046218_02,7.0,-8151.0,-8151.0,2018-07-21,2018-07-21,2018-08-05 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046218_01,8.0,-4389.0,-4389.0,2018-08-05,2018-08-05,2018-08-20 00:00:00,,CTAS_PAGAR
4.04.62,10.0,SAL046218_02,8.0,-8151.0,-8151.0,2018-08-21,2018-08-21,2018-09-05 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_01,2.0,-2327.5,-2327.5,2017-02-05,2017-02-05,2017-02-20 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_02,2.0,-4322.5,-4322.5,2017-02-18,2017-02-18,2017-03-05 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_01,3.0,-2327.5,-2327.5,2017-03-05,2017-03-05,2017-03-20 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_02,3.0,-4322.5,-4322.5,2017-03-21,2017-03-21,2017-04-05 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_01,4.0,-2327.5,-2327.5,2017-04-05,2017-04-05,2017-04-20 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_02,4.0,-4322.5,-4322.5,2017-04-20,2017-04-20,2017-05-05 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_01,5.0,-2327.5,-2327.5,2017-05-05,2017-05-05,2017-05-20 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_02,5.0,-4322.5,-4322.5,2017-05-21,2017-05-21,2017-06-05 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_01,6.0,-2327.5,-2327.5,2017-06-05,2017-06-05,2017-06-20 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_02,6.0,-4322.5,-4322.5,2017-06-20,2017-06-20,2017-07-05 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_01,7.0,-2327.5,-2327.5,2017-07-05,2017-07-05,2017-07-20 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_02,7.0,-4322.5,-4322.5,2017-07-21,2017-07-21,2017-08-05 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_01,8.0,-2560.25,-2560.25,2017-08-05,2017-08-05,2017-08-20 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_02,8.0,-4754.75,-4754.75,2017-08-21,2017-08-21,2017-09-05 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_01,9.0,-2560.25,-2560.25,2017-09-05,2017-09-05,2017-09-20 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_02,9.0,-4754.75,-4754.75,2017-09-20,2017-09-20,2017-10-05 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_01,10.0,-4023.25,-4023.25,2017-10-05,2017-10-05,2017-10-20 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_02,10.0,-7471.75,-7471.75,2017-10-21,2017-10-21,2017-11-05 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_01,11.0,-4023.25,-4023.25,2017-11-05,2017-11-05,2017-11-20 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_02,11.0,-7471.75,-7471.75,2017-11-20,2017-11-20,2017-12-05 00:00:00,,CTAS_PAGAR
4.04.66,10.0,SAL046617_01,12.0,-4023.25,-4023.25,2017-12-05,2017-12-05,2017-12-20 00:00:00,,CTAS_PAGAR
