id_cliente,descr_cliente,id_grupo_contabil,grupo_contabil,uf,cidade,latitude,longitude,regiao,data_cadestro
1766,Cliente Vendas Prod. 1766,3.01.01,Vendas de Produtos,SP,SP_guaruja,-23.9789029,-46.2604055,,2018-03-13 04:48:01
1769,Cliente Vendas Prod. 1769,3.01.01,Vendas de Produtos,SP,SP_mogi das cruzes,-23.5304016,-46.193888,,2018-03-13 17:29:19
1770,Cliente Vendas Prod. 1770,3.01.01,Vendas de Produtos,MG,MG_alfenas,-21.4239702,-45.9513635,,2018-03-13 20:49:24
1771,Cliente Vendas Prod. 1771,3.01.01,Vendas de Produtos,MG,MG_caxambu,-21.9808048,-44.9316957,,2018-03-14 20:08:19
1772,Cliente Vendas Prod. 1772,3.01.01,Vendas de Produtos,SP,SP_botucatu,-22.8821125,-48.4470122,,2018-03-14 21:30:33
1773,Cliente Vendas Prod. 1773,3.01.01,Vendas de Produtos,SP,SP_sorocaba,-23.4853462,-47.46445,,2018-03-14 22:09:13
1774,Cliente Vendas Prod. 1774,3.01.01,Vendas de Produtos,SP,SP_limeira,-22.573479,-47.4084792,,2018-03-15 03:10:25
1775,Cliente Vendas Prod. 1775,3.01.01,Vendas de Produtos,MG,MG_belo horizonte,-19.9087721,-43.9575494,,2018-03-15 07:55:24
1776,Cliente Vendas Prod. 1776,3.01.01,Vendas de Produtos,SP,SP_santa fe do sul,-20.223125,-50.8998633,,2018-03-15 12:15:43
1777,Cliente Vendas Prod. 1777,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-03-15 12:55:54
1778,Cliente Vendas Prod. 1778,3.01.01,Vendas de Produtos,GO,GO_goianira,-16.5132833,-49.4209505,,2018-03-15 17:55:43
1779,Cliente Vendas Prod. 1779,3.01.01,Vendas de Produtos,SP,SP_maua,-23.6699938,-46.4489087,,2018-03-16 01:55:25
1780,Cliente Vendas Prod. 1780,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-03-16 03:50:06
1781,Cliente Vendas Prod. 1781,3.01.01,Vendas de Produtos,SP,SP_bofete,-23.1106023,-48.2624704,,2018-03-16 03:50:14
1782,Cliente Vendas Prod. 1782,3.01.01,Vendas de Produtos,SP,SP_campinas,-22.9008682,-47.0685368,,2018-03-16 14:11:00
1783,Cliente Vendas Prod. 1783,3.01.01,Vendas de Produtos,BA,BA_conceicao do coite,-11.5721209,-39.2778374,,2018-03-16 16:29:28
1784,Cliente Vendas Prod. 1784,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-03-16 20:28:10
1785,Cliente Vendas Prod. 1785,3.01.01,Vendas de Produtos,RS,RS_lajeado,-29.4556791,-51.9703754,,2018-03-16 22:35:33
1789,Cliente Vendas Prod. 1789,3.01.01,Vendas de Produtos,CE,CE_fortaleza,-3.7631079,-38.5324297,,2018-03-17 02:40:36
1792,Cliente Vendas Prod. 1792,3.01.01,Vendas de Produtos,PR,PR_general carneiro,-26.4211956,-51.3150163,,2018-03-17 10:09:01
1793,Cliente Vendas Prod. 1793,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-03-17 13:28:44
1794,Cliente Vendas Prod. 1794,3.01.01,Vendas de Produtos,SP,SP_cosmopolis,-22.6398317,-47.1887362,,2018-03-17 14:10:24
1795,Cliente Vendas Prod. 1795,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-03-17 16:10:29
1796,Cliente Vendas Prod. 1796,3.01.01,Vendas de Produtos,DF,DF_brasilia,-15.8110727,-47.9717049,,2018-03-17 19:51:02
1797,Cliente Vendas Prod. 1797,3.01.01,Vendas de Produtos,SP,SP_santo andre,-23.6600311,-46.5219659,,2018-03-17 20:08:03
1798,Cliente Vendas Prod. 1798,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-03-18 14:35:25
1799,Cliente Vendas Prod. 1799,3.01.01,Vendas de Produtos,RS,RS_gravatai,-29.9324121,-51.0184607,,2018-03-18 23:50:27
1800,Cliente Vendas Prod. 1800,3.01.01,Vendas de Produtos,SP,SP_piracicaba,-22.7258411,-47.6466219,,2018-03-19 07:50:43
1801,Cliente Vendas Prod. 1801,3.01.01,Vendas de Produtos,SP,SP_hortolandia,-22.8837276,-47.2048364,,2018-03-19 09:35:34
1802,Cliente Vendas Prod. 1802,3.01.01,Vendas de Produtos,SP,SP_barueri,-23.5059127,-46.8693586,,2018-03-19 14:49:45
1803,Cliente Vendas Prod. 1803,3.01.01,Vendas de Produtos,PR,PR_pato branco,-26.2292653,-52.6752472,,2018-03-20 03:08:33
1804,Cliente Vendas Prod. 1804,3.01.01,Vendas de Produtos,SP,SP_indaiatuba,-23.0958231,-47.2147898,,2018-03-20 03:28:16
1805,Cliente Vendas Prod. 1805,3.01.01,Vendas de Produtos,SP,SP_itu,-23.2860224,-47.3032809,,2018-03-20 03:48:59
1806,Cliente Vendas Prod. 1806,3.01.01,Vendas de Produtos,SC,SC_xanxere,-26.8761729,-52.4034192,,2018-03-20 15:55:57
1807,Cliente Vendas Prod. 1807,3.01.01,Vendas de Produtos,MG,MG_matias barbosa,-21.8694853,-43.3197712,,2018-03-20 20:50:39
1808,Cliente Vendas Prod. 1808,3.01.01,Vendas de Produtos,MS,MS_corumba,-19.0115483,-57.6503006,,2018-03-21 02:49:08
1809,Cliente Vendas Prod. 1809,3.01.01,Vendas de Produtos,PR,PR_curitiba,-25.453054,-49.2749963,,2018-03-21 11:35:31
1810,Cliente Vendas Prod. 1810,3.01.01,Vendas de Produtos,SP,SP_campinas,-22.9008682,-47.0685368,,2018-03-21 15:48:40
1811,Cliente Vendas Prod. 1811,3.01.01,Vendas de Produtos,SP,SP_assis,-22.6584971,-50.4182822,,2018-03-21 21:15:27
1812,Cliente Vendas Prod. 1812,3.01.01,Vendas de Produtos,MG,MG_tres marias,-18.2081359,-45.2259029,,2018-03-21 23:10:30
1813,Cliente Vendas Prod. 1813,3.01.01,Vendas de Produtos,MA,MA_codo,-4.4622865,-43.8916074,,2018-03-22 02:51:00
1817,Cliente Vendas Prod. 1817,3.01.01,Vendas de Produtos,RJ,RJ_armacao dos buzios,-22.7664856,-41.9094476,,2018-03-22 11:15:35
1819,Cliente Vendas Prod. 1819,3.01.01,Vendas de Produtos,SP,SP_santo andre,-23.6600311,-46.5219659,,2018-03-23 02:15:46
1821,Cliente Vendas Prod. 1821,3.01.01,Vendas de Produtos,MG,MG_extrema,-22.8554782,-46.3195013,,2018-03-23 17:15:26
1823,Cliente Vendas Prod. 1823,3.01.01,Vendas de Produtos,MG,MG_gouveia,-18.4649757,-43.7511801,,2018-03-23 17:55:26
1825,Cliente Vendas Prod. 1825,3.01.01,Vendas de Produtos,SP,SP_sumare,-22.8203749,-47.2318262,,2018-03-24 02:11:00
1826,Cliente Vendas Prod. 1826,3.01.01,Vendas de Produtos,SP,SP_sao caetano do sul,-23.6267476,-46.5650578,,2018-03-24 12:08:19
1827,Cliente Vendas Prod. 1827,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-03-24 13:15:31
1829,Cliente Vendas Prod. 1829,3.01.01,Vendas de Produtos,RN,RN_santa cruz,-6.2277922,-36.0210458,,2018-03-24 17:27:48
1830,Cliente Vendas Prod. 1830,3.01.01,Vendas de Produtos,MG,MG_taiobeiras,-15.8122153,-42.2270953,,2018-03-24 18:30:36
1831,Cliente Vendas Prod. 1831,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-03-26 19:08:13
1832,Cliente Vendas Prod. 1832,3.01.01,Vendas de Produtos,SP,SP_embu das artes,-23.6541841,-46.8225983,,2018-03-27 03:55:46
1833,Cliente Vendas Prod. 1833,3.01.01,Vendas de Produtos,SP,SP_marilia,-22.2094453,-49.9476115,,2018-03-27 10:15:25
1835,Cliente Vendas Prod. 1835,3.01.01,Vendas de Produtos,BA,BA_salvador,-12.9626546,-38.461683,,2018-03-27 15:51:53
1836,Cliente Vendas Prod. 1836,3.01.01,Vendas de Produtos,SP,SP_santos,-23.9625232,-46.3278035,,2018-03-27 17:30:22
1841,Cliente Vendas Prod. 1841,3.01.01,Vendas de Produtos,GO,GO_goiania,-16.6845866,-49.2744805,,2018-03-28 08:10:18
1842,Cliente Vendas Prod. 1842,3.01.01,Vendas de Produtos,SP,SP_guarulhos,-23.4464035,-46.4987685,,2018-03-28 08:35:20
1843,Cliente Vendas Prod. 1843,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-03-28 15:10:16
1844,Cliente Vendas Prod. 1844,3.01.01,Vendas de Produtos,GO,GO_goiania,-16.6845866,-49.2744805,,2018-03-29 01:07:24
1845,Cliente Vendas Prod. 1845,3.01.01,Vendas de Produtos,PR,PR_campo largo,-25.4595202,-49.5254419,,2018-03-29 14:35:08
1847,Cliente Vendas Prod. 1847,3.01.01,Vendas de Produtos,SP,SP_sertaozinho,-21.1316153,-47.9931092,,2018-03-29 18:55:19
1848,Cliente Vendas Prod. 1848,3.01.01,Vendas de Produtos,SP,SP_santo andre,-23.6600311,-46.5219659,,2018-03-29 19:27:54
1849,Cliente Vendas Prod. 1849,3.01.01,Vendas de Produtos,SP,SP_votuporanga,-20.4183135,-49.9735416,,2018-03-29 22:26:46
1851,Cliente Vendas Prod. 1851,3.01.01,Vendas de Produtos,RJ,RJ_sao goncalo,-22.82803,-43.0275321,,2018-03-30 00:09:22
1852,Cliente Vendas Prod. 1852,3.01.01,Vendas de Produtos,MG,MG_passos,-20.7223837,-46.6086261,,2018-03-30 03:15:23
1853,Cliente Vendas Prod. 1853,3.01.01,Vendas de Produtos,SP,SP_osasco,-23.5365609,-46.7882836,,2018-03-30 03:26:55
1854,Cliente Vendas Prod. 1854,3.01.01,Vendas de Produtos,SP,SP_mogi das cruzes,-23.5304016,-46.193888,,2018-03-30 03:26:56
1855,Cliente Vendas Prod. 1855,3.01.01,Vendas de Produtos,SP,SP_barueri,-23.5059127,-46.8693586,,2018-03-30 19:50:09
1856,Cliente Vendas Prod. 1856,3.01.01,Vendas de Produtos,MG,MG_belo horizonte,-19.9087721,-43.9575494,,2018-03-30 23:15:11
1857,Cliente Vendas Prod. 1857,3.01.01,Vendas de Produtos,SP,SP_santos,-23.9625232,-46.3278035,,2018-03-30 23:47:24
1858,Cliente Vendas Prod. 1858,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-03-31 10:35:14
1859,Cliente Vendas Prod. 1859,3.01.01,Vendas de Produtos,SP,SP_tambau,-21.7026783,-47.2766225,,2018-03-31 14:10:13
1860,Cliente Vendas Prod. 1860,3.01.01,Vendas de Produtos,SP,SP_campinas,-22.9008682,-47.0685368,,2018-03-31 16:50:12
1861,Cliente Vendas Prod. 1861,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-03-31 22:47:24
1862,Cliente Vendas Prod. 1862,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-04-01 18:08:30
1863,Cliente Vendas Prod. 1863,3.01.01,Vendas de Produtos,RJ,RJ_sao goncalo,-22.82803,-43.0275321,,2018-04-02 00:30:00
1865,Cliente Vendas Prod. 1865,3.01.01,Vendas de Produtos,PR,PR_mandaguari,-23.5221166,-51.6776634,,2018-04-02 09:28:31
1870,Cliente Vendas Prod. 1870,3.01.01,Vendas de Produtos,MG,MG_teofilo otoni,-17.8618608,-41.5063663,,2018-04-02 11:50:19
1871,Cliente Vendas Prod. 1871,3.01.01,Vendas de Produtos,PR,PR_curitiba,-25.453054,-49.2749963,,2018-04-02 17:50:15
1872,Cliente Vendas Prod. 1872,3.01.01,Vendas de Produtos,RJ,RJ_teresopolis,-22.4161652,-42.9660161,,2018-04-02 19:08:05
1873,Cliente Vendas Prod. 1873,3.01.01,Vendas de Produtos,SP,SP_guaruja,-23.9789029,-46.2604055,,2018-04-02 23:35:13
1874,Cliente Vendas Prod. 1874,3.01.01,Vendas de Produtos,SP,SP_franca,-20.5340568,-47.3984366,,2018-04-03 05:10:21
1876,Cliente Vendas Prod. 1876,3.01.01,Vendas de Produtos,RJ,RJ_japeri,-22.6679618,-43.6255874,,2018-04-03 20:29:09
1879,Cliente Vendas Prod. 1879,3.01.01,Vendas de Produtos,SP,SP_marilia,-22.2094453,-49.9476115,,2018-04-03 21:35:21
1880,Cliente Vendas Prod. 1880,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-04-03 22:35:17
1881,Cliente Vendas Prod. 1881,3.01.01,Vendas de Produtos,RN,RN_sao vicente,-6.2174866,-36.6827988,,2018-04-04 03:09:03
1882,Cliente Vendas Prod. 1882,3.01.01,Vendas de Produtos,MG,MG_sete lagoas,-19.4569227,-44.2399369,,2018-04-04 03:15:25
1883,Cliente Vendas Prod. 1883,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-04-04 03:29:29
1886,Cliente Vendas Prod. 1886,3.01.01,Vendas de Produtos,SP,SP_carapicuiba,-23.5455786,-46.8387756,,2018-04-04 03:29:31
1887,Cliente Vendas Prod. 1887,3.01.01,Vendas de Produtos,SP,SP_americo brasiliense,-21.7328333,-48.1099308,,2018-04-05 02:15:13
1888,Cliente Vendas Prod. 1888,3.01.01,Vendas de Produtos,ES,ES_itarana,-19.877318,-40.8742054,,2018-04-05 02:15:14
1891,Cliente Vendas Prod. 1891,3.01.01,Vendas de Produtos,RS,RS_dom pedrito,-30.9791233,-54.6699768,,2018-04-12 20:49:07
1892,Cliente Vendas Prod. 1892,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-04-13 09:52:08
1893,Cliente Vendas Prod. 1893,3.01.01,Vendas de Produtos,MG,MG_belo horizonte,-19.9087721,-43.9575494,,2018-04-13 20:52:45
1894,Cliente Vendas Prod. 1894,3.01.01,Vendas de Produtos,SP,SP_ubatuba,-23.4529293,-45.0932194,,2018-04-14 02:30:57
1895,Cliente Vendas Prod. 1895,3.01.01,Vendas de Produtos,RS,RS_porto alegre,-30.0492523,-51.1885815,,2018-04-14 02:51:55
1896,Cliente Vendas Prod. 1896,3.01.01,Vendas de Produtos,SP,SP_paraguacu paulista,-22.421509,-50.5808861,,2018-04-14 12:15:13
1897,Cliente Vendas Prod. 1897,3.01.01,Vendas de Produtos,PR,PR_marialva,-23.4839243,-51.7999091,,2018-04-15 00:30:59
1898,Cliente Vendas Prod. 1898,3.01.01,Vendas de Produtos,GO,GO_mineiros,-17.556809,-52.5498116,,2018-04-15 11:55:18
1899,Cliente Vendas Prod. 1899,3.01.01,Vendas de Produtos,BA,BA_iacu,-12.7716572,-40.2092373,,2018-04-15 18:31:06
1900,Cliente Vendas Prod. 1900,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-04-15 20:51:52
1901,Cliente Vendas Prod. 1901,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-04-15 22:51:55
1902,Cliente Vendas Prod. 1902,3.01.01,Vendas de Produtos,SP,SP_sao joaquim da barra,-20.5860563,-47.8638919,,2018-04-16 21:35:29
1908,Cliente Vendas Prod. 1908,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-04-16 22:10:20
1909,Cliente Vendas Prod. 1909,3.01.01,Vendas de Produtos,MG,MG_serra bonita,-15.2142495,-46.8157387,,2018-04-17 05:50:18
1910,Cliente Vendas Prod. 1910,3.01.01,Vendas de Produtos,PR,PR_paranagua,-25.532357,-48.5309679,,2018-04-17 05:50:27
1911,Cliente Vendas Prod. 1911,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-04-17 06:11:36
1916,Cliente Vendas Prod. 1916,3.01.01,Vendas de Produtos,PA,PA_braganca,-1.0594817,-46.7685463,,2018-04-17 07:55:12
1918,Cliente Vendas Prod. 1918,3.01.01,Vendas de Produtos,SP,SP_campinas,-22.9008682,-47.0685368,,2018-04-17 10:31:15
1919,Cliente Vendas Prod. 1919,3.01.01,Vendas de Produtos,SP,SP_sao jose do rio preto,-20.8096411,-49.379645,,2018-04-17 12:53:41
1920,Cliente Vendas Prod. 1920,3.01.01,Vendas de Produtos,SP,SP_campinas,-22.9008682,-47.0685368,,2018-04-17 22:15:21
1921,Cliente Vendas Prod. 1921,3.01.01,Vendas de Produtos,SP,SP_maracai,-22.6153815,-50.6680297,,2018-04-18 15:11:27
1924,Cliente Vendas Prod. 1924,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-04-18 23:11:21
1925,Cliente Vendas Prod. 1925,3.01.01,Vendas de Produtos,MA,MA_presidente dutra,-5.2931,-44.4914948,,2018-04-18 23:15:20
1926,Cliente Vendas Prod. 1926,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-04-19 02:35:25
1927,Cliente Vendas Prod. 1927,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-04-19 02:51:26
1929,Cliente Vendas Prod. 1929,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-04-19 08:15:28
1930,Cliente Vendas Prod. 1930,3.01.01,Vendas de Produtos,SC,SC_florianopolis,-27.5768356,-48.5179518,,2018-04-19 08:15:33
1931,Cliente Vendas Prod. 1931,3.01.01,Vendas de Produtos,SP,SP_araras,-22.357746,-47.3755455,,2018-04-19 20:10:55
1932,Cliente Vendas Prod. 1932,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-04-20 11:15:16
1933,Cliente Vendas Prod. 1933,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-04-24 17:16:59
1936,Cliente Vendas Prod. 1936,3.01.01,Vendas de Produtos,MG,MG_belo horizonte,-19.9087721,-43.9575494,,2018-04-24 17:31:05
1937,Cliente Vendas Prod. 1937,3.01.01,Vendas de Produtos,SP,SP_braganca paulista,-22.9484204,-46.5413155,,2018-04-24 18:22:56
1938,Cliente Vendas Prod. 1938,3.01.01,Vendas de Produtos,RJ,RJ_sao goncalo,-22.82803,-43.0275321,,2018-04-24 18:42:04
1939,Cliente Vendas Prod. 1939,3.01.01,Vendas de Produtos,SP,SP_sumare,-22.8203749,-47.2318262,,2018-04-24 18:47:59
1941,Cliente Vendas Prod. 1941,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-04-24 19:03:39
1945,Cliente Vendas Prod. 1945,3.01.01,Vendas de Produtos,SP,SP_sao jose da bela vista,-20.5935875,-47.6412322,,2018-04-24 19:09:33
1946,Cliente Vendas Prod. 1946,3.01.01,Vendas de Produtos,MS,MS_caarapo,-22.6327161,-54.8240659,,2018-04-24 19:19:27
1947,Cliente Vendas Prod. 1947,3.01.01,Vendas de Produtos,SP,SP_santo andre,-23.6600311,-46.5219659,,2018-04-24 19:19:41
1948,Cliente Vendas Prod. 1948,3.01.01,Vendas de Produtos,RS,RS_porto alegre,-30.0492523,-51.1885815,,2018-04-24 19:24:43
1949,Cliente Vendas Prod. 1949,3.01.01,Vendas de Produtos,ES,ES_cachoeiro de itapemirim,-20.8464807,-41.1261853,,2018-04-24 20:35:23
1950,Cliente Vendas Prod. 1950,3.01.01,Vendas de Produtos,MG,MG_poco fundo,-21.780147,-45.9673096,,2018-04-25 07:51:17
1951,Cliente Vendas Prod. 1951,3.01.01,Vendas de Produtos,BA,BA_cicero dantas,-10.5930167,-38.3851865,,2018-04-25 17:12:23
1955,Cliente Vendas Prod. 1955,3.01.01,Vendas de Produtos,SP,SP_campinas,-22.9008682,-47.0685368,,2018-04-25 23:30:24
1957,Cliente Vendas Prod. 1957,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-04-26 18:49:35
1958,Cliente Vendas Prod. 1958,3.01.01,Vendas de Produtos,ES,ES_colatina,-19.5298443,-40.6395611,,2018-04-27 03:10:32
1959,Cliente Vendas Prod. 1959,3.01.01,Vendas de Produtos,RJ,RJ_itaperuna,-21.2031666,-41.8945673,,2018-04-27 15:10:09
1960,Cliente Vendas Prod. 1960,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-04-27 16:11:21
1961,Cliente Vendas Prod. 1961,3.01.01,Vendas de Produtos,RJ,RJ_angra dos reis,-22.9950533,-44.353285,,2018-04-28 03:15:32
1962,Cliente Vendas Prod. 1962,3.01.01,Vendas de Produtos,PR,PR_colombo,-25.3514234,-49.1894319,,2018-04-28 15:51:30
1968,Cliente Vendas Prod. 1968,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-04-29 10:34:49
1969,Cliente Vendas Prod. 1969,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-04-29 15:10:26
1970,Cliente Vendas Prod. 1970,3.01.01,Vendas de Produtos,BA,BA_salvador,-12.9626546,-38.461683,,2018-05-01 05:32:30
1971,Cliente Vendas Prod. 1971,3.01.01,Vendas de Produtos,GO,GO_goiania,-16.6845866,-49.2744805,,2018-05-01 19:52:56
1972,Cliente Vendas Prod. 1972,3.01.01,Vendas de Produtos,MT,MT_cuiaba,-15.59882,-56.0722244,,2018-05-02 18:18:34
1973,Cliente Vendas Prod. 1973,3.01.01,Vendas de Produtos,SP,SP_praia grande,-24.0214237,-46.4618239,,2018-05-02 20:53:46
1974,Cliente Vendas Prod. 1974,3.01.01,Vendas de Produtos,CE,CE_cruz,-2.9109124,-40.195581,,2018-05-03 12:54:44
1975,Cliente Vendas Prod. 1975,3.01.01,Vendas de Produtos,TO,TO_palmas,-10.2152556,-48.3257513,,2018-05-03 15:35:09
1976,Cliente Vendas Prod. 1976,3.01.01,Vendas de Produtos,ES,ES_vitoria,-20.2886227,-40.299007,,2018-05-04 16:13:33
1977,Cliente Vendas Prod. 1977,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-05-07 20:35:28
1979,Cliente Vendas Prod. 1979,3.01.01,Vendas de Produtos,MG,MG_betim,-19.9540662,-44.1669616,,2018-05-07 21:14:21
1981,Cliente Vendas Prod. 1981,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-05-08 04:14:20
1982,Cliente Vendas Prod. 1982,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-05-09 12:14:39
1983,Cliente Vendas Prod. 1983,3.01.01,Vendas de Produtos,MG,MG_juiz de fora,-21.7541042,-43.3626371,,2018-05-09 15:37:00
1984,Cliente Vendas Prod. 1984,3.01.01,Vendas de Produtos,BA,BA_salvador,-12.9626546,-38.461683,,2018-05-09 15:37:06
1989,Cliente Vendas Prod. 1989,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-05-09 18:32:34
1990,Cliente Vendas Prod. 1990,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-05-09 19:52:30
1993,Cliente Vendas Prod. 1993,3.01.01,Vendas de Produtos,SP,SP_indaiatuba,-23.0958231,-47.2147898,,2018-05-09 20:55:39
1994,Cliente Vendas Prod. 1994,3.01.01,Vendas de Produtos,SP,SP_piracicaba,-22.7258411,-47.6466219,,2018-05-10 12:56:00
1995,Cliente Vendas Prod. 1995,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-05-11 09:39:18
1996,Cliente Vendas Prod. 1996,3.01.01,Vendas de Produtos,SC,SC_correia pinto,-27.584161,-50.3662246,,2018-05-12 00:31:20
1997,Cliente Vendas Prod. 1997,3.01.01,Vendas de Produtos,BA,BA_salvador,-12.9626546,-38.461683,,2018-05-12 03:15:11
1999,Cliente Vendas Prod. 1999,3.01.01,Vendas de Produtos,GO,GO_luziania,-16.2269962,-47.9442762,,2018-05-12 09:14:41
2000,Cliente Vendas Prod. 2000,3.01.01,Vendas de Produtos,SP,SP_sao roque,-23.535589,-47.1279016,,2018-05-12 19:35:22
2001,Cliente Vendas Prod. 2001,3.01.01,Vendas de Produtos,SP,SP_espirito santo do pinhal,-22.1933525,-46.7529914,,2018-05-12 20:10:23
2002,Cliente Vendas Prod. 2002,3.01.01,Vendas de Produtos,SP,SP_carapicuiba,-23.5455786,-46.8387756,,2018-05-12 22:36:23
2003,Cliente Vendas Prod. 2003,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-05-15 09:58:39
2004,Cliente Vendas Prod. 2004,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-05-15 12:34:54
2005,Cliente Vendas Prod. 2005,3.01.01,Vendas de Produtos,RJ,RJ_angra dos reis,-22.9950533,-44.353285,,2018-05-15 20:55:50
2006,Cliente Vendas Prod. 2006,3.01.01,Vendas de Produtos,DF,DF_brasilia,-15.8110727,-47.9717049,,2018-05-16 03:14:48
2007,Cliente Vendas Prod. 2007,3.01.01,Vendas de Produtos,SP,SP_praia grande,-24.0214237,-46.4618239,,2018-05-16 03:33:57
2008,Cliente Vendas Prod. 2008,3.01.01,Vendas de Produtos,SP,SP_ubatuba,-23.4529293,-45.0932194,,2018-05-16 03:35:20
2009,Cliente Vendas Prod. 2009,3.01.01,Vendas de Produtos,RS,RS_ronda alta,-27.7822222,-52.8065005,,2018-05-16 08:53:26
2014,Cliente Vendas Prod. 2014,3.01.01,Vendas de Produtos,SP,SP_osasco,-23.5365609,-46.7882836,,2018-05-16 16:38:52
2015,Cliente Vendas Prod. 2015,3.01.01,Vendas de Produtos,MT,MT_sinop,-11.8583317,-55.5084633,,2018-05-17 02:37:14
2017,Cliente Vendas Prod. 2017,3.01.01,Vendas de Produtos,PI,PI_teresina,-5.0826619,-42.7905688,,2018-05-18 02:36:18
2018,Cliente Vendas Prod. 2018,3.01.01,Vendas de Produtos,SP,SP_andradina,-20.899218,-51.3773806,,2018-05-19 16:59:35
2019,Cliente Vendas Prod. 2019,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-05-20 16:19:10
2020,Cliente Vendas Prod. 2020,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-05-20 19:10:29
2021,Cliente Vendas Prod. 2021,3.01.01,Vendas de Produtos,SP,SP_cajamar,-23.3695867,-46.8423215,,2018-05-20 19:50:44
2022,Cliente Vendas Prod. 2022,3.01.01,Vendas de Produtos,MG,MG_uberaba,-19.7528239,-47.9358374,,2018-05-21 08:17:59
2023,Cliente Vendas Prod. 2023,3.01.01,Vendas de Produtos,PI,PI_teresina,-5.0826619,-42.7905688,,2018-05-21 08:31:03
2024,Cliente Vendas Prod. 2024,3.01.01,Vendas de Produtos,PR,PR_sao jose dos pinhais,-25.5309463,-49.1752908,,2018-05-22 08:56:50
2025,Cliente Vendas Prod. 2025,3.01.01,Vendas de Produtos,SP,SP_guarulhos,-23.4464035,-46.4987685,,2018-05-22 09:14:33
2026,Cliente Vendas Prod. 2026,3.01.01,Vendas de Produtos,SP,SP_bebedouro,-20.9438878,-48.4860917,,2018-05-22 12:56:18
2027,Cliente Vendas Prod. 2027,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-05-22 13:36:03
